Desempleo,Mujer,EdadJun24,roa,tep_descripcion_clean,SinEduc,Primaria,Secundaria,Superior,apo_salario,Antiguedad,Nivel_Educacion,Genero
1,1,48,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1779.0,88,Secundaria,Mujer
1,1,27,8.668103,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,0,Secundaria,Mujer
1,1,26,-2.8577683,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,25,Superior,Mujer
0,0,59,3.8979306,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,700.0,224,Secundaria,Hombre
1,0,62,15.371067,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,478.0,0,Primaria,Hombre
1,1,25,1.0963153,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,3,Secundaria,Mujer
1,0,57,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,0,Primaria,Hombre
0,1,32,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1086.0,59,Superior,Mujer
0,0,35,13.158345,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,3276.0,29,Superior,Hombre
0,0,48,0.0,MICRO EMPRESA (NO ARTESANAL),0,1,0,0,668.0,8,Primaria,Hombre
0,0,48,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,66,Superior,Hombre
1,1,30,5.228767,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,461.0,0,Sin Educación,Mujer
1,0,25,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,733.0,12,Superior,Hombre
1,0,24,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,1,Secundaria,Hombre
0,1,43,18.382977,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,69,Primaria,Mujer
1,0,57,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,482.0,0,Secundaria,Hombre
1,0,28,4.0761447,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,533.0,91,Secundaria,Hombre
0,0,32,14.577992,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,15,Secundaria,Hombre
0,0,33,0.2864773,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,40,Primaria,Hombre
1,0,38,0.77684724,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,479.0,113,Secundaria,Hombre
0,1,27,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,11,Superior,Mujer
0,0,40,0.1155826,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,471.0,31,Superior,Hombre
1,0,28,0.68514484,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,19,Secundaria,Hombre
1,0,39,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,480.0,5,Primaria,Hombre
0,1,45,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,93,Superior,Mujer
1,1,28,2.9400294,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,550.0,16,Superior,Mujer
1,0,32,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,0,Secundaria,Hombre
1,0,24,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,15,Secundaria,Hombre
1,1,49,1.8801457,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,2300.0,6,Superior,Mujer
0,0,36,-14.649174,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,2,Secundaria,Hombre
1,0,20,1.0090789,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,466.0,3,Secundaria,Hombre
0,1,26,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,591.0,1,Secundaria,Mujer
1,1,28,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,9,Superior,Mujer
0,0,20,10.501431,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,22,Secundaria,Hombre
0,0,42,12.926655,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,2500.0,90,Secundaria,Hombre
0,1,48,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,117,Superior,Mujer
0,0,40,17.59449,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,483.0,40,Superior,Hombre
0,0,36,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,461.0,3,Secundaria,Hombre
0,0,52,0.0,MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE,0,0,0,1,460.0,158,Superior,Hombre
1,0,40,4.361274,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,476.0,1,Superior,Hombre
1,1,54,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,0,Primaria,Mujer
0,1,43,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,125,Primaria,Mujer
1,1,29,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,16,Secundaria,Mujer
1,0,35,4.7230053,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,473.0,150,Primaria,Hombre
0,1,54,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1676.0,121,Superior,Mujer
0,1,31,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,901.0,106,Superior,Mujer
0,1,36,11.296196,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1678.0,139,Superior,Mujer
1,0,54,-0.097046085,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,96,Primaria,Hombre
1,0,34,-0.04712452,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,49,Primaria,Hombre
0,0,48,7.8724627,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,526.0,24,Primaria,Hombre
1,0,42,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,2,Primaria,Hombre
1,1,25,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,540.0,9,Secundaria,Mujer
1,1,39,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,3,Secundaria,Mujer
0,0,20,0.030679524,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,460.0,13,Superior,Hombre
0,1,61,0.0,MIEMBROS DE   SINDICATOS  Y COOP DE TRANSPORTE TERRESTRE,0,0,1,0,460.0,39,Secundaria,Mujer
0,0,39,-0.4985118,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,700.0,180,Primaria,Hombre
0,0,49,0.0,CONSTRUCCION,0,0,1,0,494.0,15,Secundaria,Hombre
1,0,27,1.8426669,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,0,Secundaria,Hombre
1,0,37,0.0,CONSTRUCCION,0,1,0,0,472.0,0,Primaria,Hombre
0,0,43,0.79908246,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1000.0,120,Superior,Hombre
1,0,42,0.0,CONSTRUCCION,0,0,1,0,553.0,29,Secundaria,Hombre
1,0,52,-8.14821,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,157,Secundaria,Hombre
1,0,37,9.408089,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,471.0,3,Primaria,Hombre
1,0,37,-18.924696,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,700.0,16,Secundaria,Hombre
0,1,26,11.343937,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,500.0,51,Superior,Mujer
0,1,36,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,7,Secundaria,Mujer
1,1,42,0.0,MICRO EMPRESA (NO ARTESANAL),0,0,0,1,460.0,20,Superior,Mujer
0,0,41,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1800.0,41,Superior,Hombre
1,0,45,2.8804123,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,477.0,44,Secundaria,Hombre
1,0,31,7.480936,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1630.0,2,Superior,Hombre
0,0,26,11.462776,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,28,Secundaria,Hombre
0,0,40,-4.5459332,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,43,Secundaria,Hombre
1,1,23,4.8942475,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,506.0,5,Superior,Mujer
1,0,22,9.277828,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,3,Primaria,Hombre
0,1,45,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,468.0,8,Superior,Mujer
0,1,45,13.521308,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,112,Secundaria,Mujer
1,1,22,1.0129057,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,8,Secundaria,Mujer
0,1,38,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,33,Superior,Mujer
1,0,37,-8.091425,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,746.0,28,Superior,Hombre
1,1,34,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,0,Secundaria,Mujer
1,1,26,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,5,Superior,Mujer
1,0,24,1.0151223,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,461.0,0,Primaria,Hombre
0,1,40,0.0,ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR,0,0,0,1,1900.0,24,Superior,Mujer
1,0,44,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,11,Superior,Hombre
1,1,32,0.0,COOPERA  NO CONTROLADAS POR LA SUPERINTENDENCIA  DE BANCOS,0,0,0,1,750.0,65,Superior,Mujer
0,1,29,4.752557,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,486.0,62,Superior,Mujer
1,1,21,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,16,Primaria,Mujer
1,0,26,-4.6764956,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,2,Secundaria,Hombre
1,0,33,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,471.0,5,Superior,Hombre
0,0,51,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1379.0,150,Superior,Hombre
0,0,26,0.0,"INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS",0,0,1,0,575.0,24,Secundaria,Hombre
0,0,30,0.0,ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR,0,0,0,1,2552.0,7,Superior,Hombre
1,0,25,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,5,Superior,Hombre
1,1,77,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,143,Secundaria,Mujer
1,0,40,7.9935403,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,1,Secundaria,Hombre
0,1,40,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,131,Superior,Mujer
1,1,37,-7.0919275,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,465.0,7,Superior,Mujer
1,0,36,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,1,0,0,553.0,4,Primaria,Hombre
1,0,70,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,850.0,20,Secundaria,Hombre
0,1,51,1.5509881,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,474.0,244,Secundaria,Mujer
1,1,30,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1000.0,58,Secundaria,Mujer
0,0,40,0.8693045,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,22,Secundaria,Hombre
0,1,37,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,1,0,0,675.0,33,Primaria,Mujer
1,1,25,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,817.0,11,Superior,Mujer
0,1,58,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,2057.0,233,Superior,Mujer
0,0,47,1.9097544,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,43,Secundaria,Hombre
1,0,32,1.9349846,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,20,Secundaria,Hombre
1,0,42,-17.487705,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,53,Primaria,Hombre
1,0,23,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,464.0,4,Secundaria,Hombre
0,0,51,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,93,Superior,Hombre
1,0,24,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,8,Secundaria,Hombre
1,0,20,0.011936033,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,4,Secundaria,Hombre
0,1,45,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1167.0,177,Superior,Mujer
1,1,46,0.0,"INSTITUCION FINANCIERA PRIVADA, BANCOS Y CIA DE SEGUROS",0,0,1,0,1276.0,65,Secundaria,Mujer
0,0,38,4.520741,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,471.0,1,Secundaria,Hombre
1,0,41,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1212.0,17,Superior,Hombre
1,1,28,1.5833268,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,468.0,0,Secundaria,Mujer
1,0,39,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,460.0,89,Secundaria,Hombre
0,0,35,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,578.0,25,Superior,Hombre
0,0,53,-11.027313,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1995.0,101,Superior,Hombre
1,1,34,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,468.0,0,Secundaria,Mujer
0,0,29,24.091162,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,87,Secundaria,Hombre
1,0,24,0.41936228,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,461.0,9,Secundaria,Hombre
0,0,44,1.4693278,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,214,Primaria,Hombre
1,1,38,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,1212.0,1,Superior,Mujer
1,0,32,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,460.0,19,Superior,Hombre
1,0,29,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,585.0,5,Secundaria,Hombre
1,0,25,17.683418,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,3,Primaria,Hombre
0,0,44,0.042980608,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,707.0,113,Superior,Hombre
1,0,44,9.59822,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,650.0,37,Superior,Hombre
0,1,32,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,986.0,2,Superior,Mujer
0,1,31,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,10,Primaria,Mujer
0,0,21,0.58601755,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,550.0,12,Secundaria,Hombre
0,1,49,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,2254.0,13,Superior,Mujer
0,1,40,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,115,Superior,Mujer
0,1,32,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,1212.0,61,Superior,Mujer
1,0,22,28.553333,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,2,Primaria,Hombre
0,1,31,8.610754,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,800.0,33,Superior,Mujer
1,0,46,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,460.0,29,Secundaria,Hombre
0,0,58,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,1,0,659.0,119,Secundaria,Hombre
0,1,39,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,1412.0,7,Superior,Mujer
0,1,53,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,36,Superior,Mujer
0,0,59,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,663.0,128,Superior,Hombre
1,1,47,0.0,EMPLEADOR DOMESTICO,0,0,1,0,460.0,32,Secundaria,Mujer
1,0,41,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,461.0,7,Primaria,Hombre
1,1,60,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,0,1,1150.0,61,Superior,Mujer
0,1,29,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,733.0,22,Superior,Mujer
1,0,27,12.494163,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,23,Secundaria,Hombre
0,0,62,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,19,Primaria,Hombre
1,0,34,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,9,Secundaria,Hombre
1,1,27,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,460.0,7,Secundaria,Mujer
1,0,32,0.5140678,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1800.0,10,Superior,Hombre
0,1,36,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,123,Superior,Mujer
1,0,51,-12.1275425,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1000.0,27,Superior,Hombre
1,0,37,0.38026813,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,40,Secundaria,Hombre
1,1,32,8.018807,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,782.0,1,Superior,Mujer
1,1,43,11.66141,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,1150.0,141,Superior,Mujer
1,0,61,0.0,ENTIDADES PÚBLICAS DE EDUCACIÓN SUPERIOR,0,0,0,1,2034.0,2,Superior,Hombre
1,0,33,1.2584798,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,16,Secundaria,Hombre
1,0,44,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,0,1,527.0,3,Superior,Hombre
1,0,23,5.4873505,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,466.0,2,Secundaria,Hombre
1,1,31,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,1,0,460.0,2,Secundaria,Mujer
0,0,25,10.549531,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,473.0,66,Primaria,Hombre
0,1,47,1.6716468,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,10,Secundaria,Mujer
0,0,30,3.030615,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,465.0,14,Superior,Hombre
0,0,28,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,675.0,0,Superior,Hombre
0,1,24,1.994068,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,468.0,49,Primaria,Mujer
0,0,26,6.570615,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,479.0,2,Secundaria,Hombre
1,0,21,2.8287835,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,512.0,24,Secundaria,Hombre
0,0,45,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,171,Primaria,Hombre
0,0,31,10.356785,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,563.0,15,Secundaria,Hombre
1,1,46,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,463.0,10,Secundaria,Mujer
1,1,26,-5.6938567,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,470.0,4,Secundaria,Mujer
1,0,26,2.8831618,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,692.0,5,Secundaria,Hombre
0,0,27,1.497567,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,501.0,4,Secundaria,Hombre
1,0,39,2.5924966,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,465.0,5,Primaria,Hombre
1,0,46,12.090635,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,5,Secundaria,Hombre
1,0,30,0.694262,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,474.0,7,Secundaria,Hombre
0,0,42,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,1,0,0,561.0,190,Primaria,Hombre
1,0,45,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,471.0,22,Secundaria,Hombre
0,0,31,9.737224,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,0,1,472.0,19,Superior,Hombre
0,0,48,7.253578,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,11,Primaria,Hombre
0,0,25,8.416424,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,54,Secundaria,Hombre
0,0,34,2.6055152,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,13,Secundaria,Hombre
0,0,24,0.54157263,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,465.0,33,Secundaria,Hombre
1,0,25,13.917775,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,500.0,3,Secundaria,Hombre
1,0,45,0.05118592,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,460.0,104,Primaria,Hombre
0,0,28,3.0911653,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,480.0,42,Secundaria,Hombre
1,1,35,0.0,EMPLEADOR DOMESTICO,0,1,0,0,460.0,32,Primaria,Mujer
1,0,22,8.074689,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,474.0,7,Secundaria,Hombre
0,1,35,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,37,Superior,Mujer
1,0,40,-0.48466527,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,468.0,0,Primaria,Hombre
1,0,47,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,479.0,6,Secundaria,Hombre
0,1,30,13.05361,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,653.0,29,Secundaria,Mujer
0,1,29,0.0,"FUNCION EJECUTIVA, LEGISL, JUDICIAL Y ORGANISMOS DEL ESTADO",0,0,0,1,817.0,20,Superior,Mujer
1,0,34,0.0,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,0,1,0,465.0,87,Secundaria,Hombre
0,0,27,0.0,COOP AHORRO  CRED. VIVIENDA ETC.CONTR SUPER  DE BANCOS,0,0,0,1,511.0,62,Superior,Hombre
0,1,39,3.7919512,EMPRESA UNIPERSONAL /  PEQUEÑA INDUSTRIA,0,1,0,0,460.0,1,Primaria,Mujer
0,0,33,-17.036884,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,2810.0,25,Secundaria,Hombre
1,0,51,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,460.0,90,Secundaria,Hombre
0,0,31,0.0,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,505.0,150,Secundaria,Hombre
1,0,41,0.0,MICRO EMPRESA (NO ARTESANAL),1,0,0,0,460.0,23,Sin Educación,Hombre
1,0,29,1.756804,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,728.0,34,Secundaria,Hombre
0,0,52,0.025081843,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,1,0,0,466.0,20,Primaria,Hombre
1,0,63,0.0,ORGANISMOS DEL REGIMEN SECCIONAL,0,0,0,1,622.0,9,Superior,Hombre
0,0,60,0.37447417,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,1,0,0,0,460.0,6,Sin Educación,Hombre
1,0,37,0.10857056,EMPRESA PRIVADA -SOCIEDADES / COMPANIAS,0,0,1,0,1054.0,1,Secundaria,Hombre
1,0,25,0.0,ENTIDADES PUBLICAS CON AUTONOMIA,0,0,1,0,591.0,9,Secundaria,Hombre
